Date,ROBO,VWO,SCHP,URA,QQQ,SLV,ITA,VOO,SMH,VT,VDC,BBJP,BND,ARMY.PA,GLD,SCHD,VGK,SPY,BIL,COPX,CIBR
2019-03-31,38.05913162231445,34.27582931518555,21.586910247802734,9.876105308532715,172.256103515625,14.180000305175781,93.0937271118164,233.74642944335938,50.46986770629883,63.43461990356445,122.80265045166016,37.612430572509766,66.32237243652344,,122.01000213623047,13.716817855834961,42.85416030883789,255.16282653808594,76.79423522949219,18.892894744873047,26.963687896728516
2019-04-30,40.88924789428711,35.009742736816406,21.645776748657227,9.583538055419922,181.7289276123047,14.020000457763672,97.77685546875,243.1759033203125,55.178428649902344,65.63668823242188,125.91478729248047,38.12562942504883,66.30595397949219,,121.19999694824219,14.157601356506348,44.532833099365234,265.5867614746094,76.94207000732422,18.650903701782227,28.431819915771484
2019-05-31,35.37642288208008,32.77576446533203,22.00200653076172,9.140737533569336,166.7814178466797,13.649999618530273,94.19452667236328,227.73927307128906,46.625179290771484,61.71807861328125,120.64613342285156,36.221832275390625,67.51688385009766,,123.33000183105469,13.081878662109375,42.00682830810547,248.65003967285156,77.10533905029297,15.902525901794434,26.013723373413086
2019-06-30,39.248172760009766,34.536441802978516,22.186403274536133,9.690620422363281,179.44012451171875,14.329999923706055,100.21475982666016,243.6609344482422,52.29728698730469,65.64954376220703,126.67303466796875,37.76142120361328,68.35871887207031,,133.1999969482422,14.035263061523438,44.67607498168945,265.9526672363281,77.2453384399414,18.17068099975586,27.460941314697266
2019-07-31,37.54813766479492,33.911155700683594,22.267532348632812,8.797327041625977,183.6297607421875,15.210000038146973,100.71534729003906,247.21881103515625,55.57713317871094,65.64954376220703,129.66184997558594,37.64554214477539,68.46101379394531,,133.2100067138672,14.267992973327637,43.512386322021484,269.9737243652344,77.38472747802734,16.615690231323242,28.488325119018555
2019-08-31,35.779319763183594,32.8067741394043,22.766939163208008,8.45436954498291,180.14166259765625,17.149999618530273,103.77029418945312,243.1630096435547,54.309814453125,64.26946258544922,131.73109436035156,37.38066482543945,70.35675811767578,,143.75,14.082867622375488,42.796260833740234,265.4534912109375,77.51587677001953,14.457921981811523,27.1824893951416
2019-09-30,37.68571853637695,33.1056022644043,22.524477005004883,8.773401260375977,181.79515075683594,15.920000076293945,105.39453125,247.95887756347656,56.54542922973633,65.72996520996094,134.25086975097656,39.301021575927734,69.9573745727539,,138.8699951171875,14.617565155029297,43.88762283325195,270.61865234375,77.64129638671875,14.947134017944336,26.55740737915039
2019-10-31,38.8157958984375,34.41306686401367,22.510969161987305,8.669716835021973,189.7578582763672,16.920000076293945,103.2369613647461,253.3710174560547,60.51353073120117,67.56607055664062,133.6334991455078,40.67506408691406,70.17495727539062,,142.42999267578125,14.815025329589844,45.574031829833984,276.6005859375,77.76612091064453,15.270362854003906,27.445695877075195
2019-11-30,40.46669387817383,34.58573913574219,22.565523147583008,8.629836082458496,197.47991943359375,15.920000076293945,108.60281372070312,262.55804443359375,63.08615493774414,69.29669952392578,135.58001708984375,41.20481491088867,70.14583587646484,,137.86000061035156,15.233967781066895,46.1634635925293,286.6130676269531,77.85028839111328,15.838197708129883,29.241472244262695
2019-12-31,41.42486572265625,37.03055953979492,22.68172836303711,8.901015281677246,205.15472412109375,16.68000030517578,104.92086791992188,270.3656311035156,68.12813568115234,71.6893310546875,139.15333557128906,41.553550720214844,70.09346771240234,,142.89999389648438,15.581930160522461,48.24687194824219,294.940673828125,77.93717193603516,17.79982566833496,28.881845474243164
2020-01-31,40.695003509521484,34.982093811035156,23.162357330322266,8.121773719787598,211.38819885253906,16.81999969482422,107.57599639892578,270.26507568359375,66.27812957763672,70.57403564453125,138.42822265625,40.48677444458008,71.48095703125,,149.3300018310547,15.307526588439941,46.75665283203125,294.8216247558594,78.03091430664062,15.320813179016113,29.94178581237793
2020-02-29,37.89388656616211,33.741371154785156,23.378639221191406,7.792403697967529,198.58351135253906,15.529999732971191,94.90972137451172,248.37440490722656,63.580169677734375,65.47550201416016,127.18885803222656,37.0832405090332,72.67292022705078,,148.3800048828125,13.876309394836426,43.035213470458984,271.4818420410156,78.12310028076172,13.665221214294434,27.36408233642578
2020-03-31,33.13003158569336,27.98954963684082,23.0341854095459,6.997097015380859,184.11502075195312,13.050000190734863,68.369140625,217.4731903076172,56.43540573120117,55.808353424072266,119.46702575683594,34.66182327270508,71.63470458984375,,148.0500030517578,12.227401733398438,35.86855697631836,237.58154296875,78.2828598022461,10.362792015075684,25.182588577270508
2020-04-30,38.23910140991211,30.175308227539062,23.65900993347168,8.700181007385254,211.68389892578125,13.979999542236328,74.02974700927734,245.27952575683594,64.42809295654297,61.59358596801758,128.265380859375,36.219661712646484,73.6114501953125,,158.8000030517578,13.7687406539917,38.1807975769043,267.75042724609375,78.2674560546875,12.622808456420898,28.104427337646484
2020-05-31,42.00679016113281,31.168092727661133,23.77516746520996,8.997415542602539,225.65696716308594,16.65999984741211,78.20744323730469,256.89599609375,67.945068359375,64.80168151855469,131.0045928955078,38.8612060546875,74.1036605834961,,162.91000366210938,14.277078628540039,40.41015625,280.50750732421875,78.25379943847656,13.621419906616211,31.964387893676758
2020-06-30,42.894466400146484,33.18690490722656,24.039505004882812,8.844114303588867,239.84324645996094,17.010000228881836,78.48007202148438,261.62835693359375,73.61558532714844,66.79186248779297,130.76393127441406,38.82734298706055,74.60108947753906,,167.3699951171875,14.186545372009277,41.999263763427734,285.4821472167969,78.25379943847656,15.516826629638672,32.31670379638672
2020-07-31,45.12351989746094,36.035560607910156,24.58021354675293,9.382096290588379,257.4634094238281,22.649999618530273,74.6589584350586,277.01611328125,80.08103942871094,70.32789611816406,139.7951202392578,38.285484313964844,75.68567657470703,,185.42999267578125,14.937679290771484,43.534698486328125,302.2948913574219,78.26235961914062,17.443233489990234,34.93803024291992
2020-08-31,47.63859939575195,37.02422332763672,24.804506301879883,10.189069747924805,285.6421203613281,26.229999542236328,79.59017944335938,296.32696533203125,84.48930358886719,74.55149841308594,146.29092407226562,41.011688232421875,74.9729232788086,,184.8300018310547,15.702516555786133,45.41228103637695,323.39398193359375,78.26235961914062,19.536771774291992,35.56401443481445
2020-09-30,47.49065399169922,36.58148193359375,24.726675033569336,9.072347640991211,269.1359558105469,21.639999389648438,75.66514587402344,285.196044921875,83.92562866210938,72.36599731445312,143.5817108154297,41.773681640625,74.89905548095703,,177.1199951171875,15.310497283935547,43.99681091308594,311.28509521484375,78.2452392578125,18.226110458374023,34.07099151611328
2020-10-31,47.559696197509766,37.06370544433594,24.564924240112305,8.811509132385254,260.94091796875,21.989999771118164,72.14006805419922,277.9374694824219,84.28695678710938,70.88529968261719,140.2066650390625,41.1810188293457,74.48231506347656,,176.1999969482422,15.368637084960938,41.613616943359375,303.5235900878906,78.25379943847656,18.9122257232666,32.61220932006836
2020-11-30,55.27260971069336,40.23624801635742,24.834041595458984,9.642935752868652,290.2336730957031,21.049999237060547,88.27520751953125,308.3620910644531,100.50357818603516,79.65288543701172,151.28993225097656,45.49893569946289,75.3862075805664,,166.6699981689453,17.39250946044922,48.43592834472656,336.5398864746094,78.2452392578125,23.697465896606445,37.7816047668457
2020-12-31,60.174259185791016,42.650169372558594,25.14556121826172,12.57995891571045,304.4621276855469,24.56999969482422,90.67801666259766,319.9084777832031,105.96273040771484,83.58099365234375,154.26043701171875,47.959171295166016,75.5011978149414,,178.36000061035156,17.92356300354004,51.185916900634766,349.0080871582031,78.24779510498047,26.99464225769043,43.4761962890625
2021-01-31,63.70229721069336,43.986446380615234,25.21847915649414,11.915266036987305,305.2578125,24.989999771118164,85.27869415283203,316.6413879394531,109.93595123291016,83.39139556884766,147.93637084960938,47.530967712402344,74.85054779052734,,172.61000061035156,17.76148223876953,50.72707748413086,345.4515686035156,78.24779510498047,26.407800674438477,43.02556610107422
2021-02-28,64.43359375,44.67585754394531,24.81342887878418,14.360684394836426,304.8502502441406,24.65999984741211,91.53003692626953,325.4002990722656,116.89276885986328,85.62130737304688,146.9695587158203,48.49014663696289,73.69207000732422,,161.80999755859375,18.837343215942383,52.035621643066406,355.0570373535156,78.2392349243164,32.880828857421875,41.35038757324219
2021-03-31,62.76346206665039,44.35847854614258,24.772930145263672,15.45209789276123,310.0838623046875,22.700000762939453,99.98148345947266,340.2880859375,118.15410614013672,88.06229400634766,158.94766235351562,48.781333923339844,72.75516510009766,,159.9600067138672,20.521595001220703,53.7615852355957,371.1763916015625,78.23069763183594,31.61823844909668,40.968326568603516
2021-04-30,63.92959976196289,45.15105056762695,25.115306854248047,16.092172622680664,328.4093322753906,24.010000228881836,102.21908569335938,358.28790283203125,117.88728332519531,91.70099639892578,161.86386108398438,47.959171295166016,73.3852310180664,,165.66000366210938,20.974685668945312,56.330196380615234,390.8155517578125,78.23069763183594,35.0859260559082,43.13331985473633
2021-05-31,63.14888381958008,45.91806411743164,25.38018226623535,17.954959869384766,324.4644470214844,25.899999618530273,105.92598724365234,360.67919921875,120.8902587890625,93.14924621582031,164.83364868164062,48.84984588623047,73.4981460571289,,178.3800048828125,21.650110244750977,58.83906936645508,393.38153076171875,78.2221450805664,36.66861343383789,43.583953857421875
2021-06-30,64.4434814453125,46.52729415893555,25.541990280151367,17.417011260986328,344.7827453613281,24.219999313354492,105.36515045166016,368.8289489746094,127.22125244140625,94.25031280517578,163.6982879638672,48.378822326660156,74.15779876708984,,165.6300048828125,21.43492889404297,58.03139877319336,402.2041931152344,78.20504760742188,33.17544937133789,45.839942932128906
2021-07-31,65.01666259765625,43.78586959838867,26.23935317993164,16.439359664916992,354.6466979980469,23.6299991607666,103.86446380615234,377.854736328125,127.65788269042969,94.83248901367188,166.38006591796875,48.12189483642578,75.02425384521484,,169.82000732421875,21.573829650878906,59.109886169433594,412.02294921875,78.19650268554688,33.80055618286133,48.075096130371094
2021-08-31,66.5484390258789,44.745361328125,26.21085548400879,17.211620330810547,369.60809326171875,22.139999389648438,101.95014953613281,389.0080871582031,131.38851928710938,96.97928619384766,168.27261352539062,49.081077575683594,74.88218688964844,,169.69000244140625,22.024520874023438,60.179744720458984,424.28472900390625,78.18795776367188,32.970054626464844,50.53569030761719
2021-09-30,63.65288543701172,43.24102020263672,26.01422691345215,19.544845581054688,348.6026611328125,20.520000457763672,100.44928741455078,370.8660888671875,124.32499694824219,92.99565124511719,161.67391967773438,50.305755615234375,74.1231918334961,,164.22000122070312,21.211502075195312,56.935813903808594,404.51080322265625,78.19650268554688,30.54105567932129,47.761390686035156
2021-10-31,67.63551330566406,43.803043365478516,26.304506301879883,22.0670223236084,376.0168762207031,22.09000015258789,100.6998291015625,396.9695739746094,132.7517547607422,97.78103637695312,167.50148010253906,48.99543380737305,74.17532348632812,,166.64999389648438,22.14579200744629,59.79953384399414,432.8926086425781,78.18795776367188,33.327266693115234,52.947296142578125
2021-11-30,67.1710433959961,42.53200912475586,26.51182746887207,20.57179069519043,383.52532958984375,21.059999465942383,94.53256225585938,394.0545654296875,147.91702270507812,95.22398376464844,165.1018829345703,47.411067962646484,74.32672882080078,,165.5,21.691505432128906,56.87507247924805,429.4143981933594,78.17084503173828,31.710908889770508,50.819984436035156
2021-12-31,69.4062271118164,43.18711471557617,26.621187210083008,19.822830200195312,387.94482421875,21.510000228881836,99.19625091552734,412.02435302734375,150.6064453125,98.84813690185547,181.47073364257812,48.5396842956543,74.09606170654297,,170.9600067138672,23.278383255004883,59.83163833618164,449.27392578125,78.17084503173828,33.30694580078125,52.03037643432617
2022-01-31,61.45683288574219,43.370479583740234,26.087839126586914,17.94652557373047,354.01123046875,20.799999237060547,97.60379028320312,390.4307556152344,134.32110595703125,94.3211441040039,177.7211151123047,46.53041076660156,72.5660400390625,,168.08999633789062,22.641923904418945,57.692283630371094,425.57861328125,78.17084503173828,33.758140563964844,47.102325439453125
2022-02-28,59.22941589355469,41.75510787963867,26.298608779907227,20.943403244018555,338.16583251953125,22.6200008392334,107.99826049804688,378.7939453125,130.78504943847656,91.70801544189453,175.94161987304688,45.76372146606445,71.74024200439453,,178.3800048828125,22.204177856445312,54.64107131958008,413.01678466796875,78.15376281738281,38.441505432128906,49.45793533325195
2022-03-31,57.70487594604492,40.395851135253906,25.799278259277344,22.724159240722656,353.9510192871094,22.8799991607666,107.08064270019531,393.147216796875,131.5849609375,93.43711853027344,178.55323791503906,44.715023040771484,69.76587677001953,,180.64999389648438,22.868799209594727,54.727149963378906,428.542236328125,78.18965148925781,41.067440032958984,52.365516662597656
2022-04-30,49.83467483520508,38.04023361206055,25.236661911010742,20.144237518310547,305.8287048339844,21.040000915527344,99.41614532470703,358.61181640625,112.10498046875,85.87283325195312,182.38116455078125,41.110679626464844,66.9942626953125,,176.91000366210938,21.92668342590332,51.30890655517578,390.92950439453125,78.18111419677734,36.13140869140625,46.291866302490234
2022-05-31,50.220760345458984,38.215370178222656,25.006366729736328,19.05841064453125,300.9764709472656,19.84000015258789,98.75892639160156,359.5397644042969,119.28924560546875,86.29718780517578,174.61598205566406,41.833309173583984,67.55015563964844,,171.13999938964844,22.78183364868164,52.54791259765625,391.8119201660156,78.20677185058594,35.68021774291992,41.7957878112793
2022-06-30,44.49878692626953,36.743995666503906,24.227020263671875,16.20794677734375,274.165771484375,18.639999389648438,96.10430908203125,329.8256530761719,99.36543273925781,79.28836059570312,170.0530242919922,38.837032318115234,66.42744445800781,,168.4600067138672,20.969375610351562,47.346736907958984,359.5029602050781,78.26750183105469,28.03158187866211,39.67881393432617
2022-07-31,50.1613655090332,36.45286560058594,25.29967498779297,18.84523582458496,308.5783996582031,18.700000762939453,100.5911636352539,360.16680908203125,115.6702880859375,84.82572937011719,175.87930297851562,41.26930236816406,68.00959777832031,,164.10000610351562,21.789060592651367,49.71316909790039,392.60870361328125,78.29574584960938,28.133081436157227,41.57204055786133
2022-08-31,46.468807220458984,36.28524398803711,24.6240234375,20.3821964263916,292.74163818359375,16.579999923706055,98.56578063964844,345.2957458496094,104.6524429321289,81.3880844116211,173.13587951660156,39.44510269165039,66.10702514648438,,159.27000427246094,21.194787979125977,46.00216293334961,376.5894775390625,78.44745635986328,27.542552947998047,42.252418518066406
2022-09-30,40.915122985839844,32.62687683105469,22.954299926757812,17.30827522277832,261.8996276855469,17.5,88.72954559326172,313.5324401855469,90.28875732421875,73.63265991210938,158.65406799316406,35.98175811767578,63.341773986816406,,154.6699981689453,19.623126983642578,41.54692077636719,341.7752990722656,78.609619140625,26.075464248657227,37.972938537597656
